4.700000000000000000e+01,6.300000000000000000e+01,1.359545135499151343e+02,2.000000000000000000e+00
1.540000000000000000e+02,1.650000000000000000e+02,1.369882812005660924e+02,2.000000000000000000e+00
1.470000000000000000e+02,5.030000000000000000e+02,1.371621932241652928e+02,3.000000000000000000e+00
2.400000000000000000e+01,6.400000000000000000e+01,1.371705236856003864e+02,2.000000000000000000e+00
2.500000000000000000e+02,3.060000000000000000e+02,1.379432686430552621e+02,2.000000000000000000e+00
1.000000000000000000e+00,4.980000000000000000e+02,1.410686368285294350e+02,2.000000000000000000e+00
1.300000000000000000e+01,1.600000000000000000e+01,1.426966426376333459e+02,2.000000000000000000e+00
2.600000000000000000e+01,1.270000000000000000e+02,1.441085848312602025e+02,2.000000000000000000e+00
2.090000000000000000e+02,3.070000000000000000e+02,1.444434297978910422e+02,2.000000000000000000e+00
3.450000000000000000e+02,5.050000000000000000e+02,1.456909686140029123e+02,3.000000000000000000e+00
3.320000000000000000e+02,3.350000000000000000e+02,1.469584645956912823e+02,2.000000000000000000e+00
2.950000000000000000e+02,3.150000000000000000e+02,1.470776356518391879e+02,2.000000000000000000e+00
2.700000000000000000e+01,3.400000000000000000e+01,1.471142566532394653e+02,2.000000000000000000e+00
1.210000000000000000e+02,2.460000000000000000e+02,1.484361623578446086e+02,2.000000000000000000e+00
2.000000000000000000e+00,4.850000000000000000e+02,1.490093051771277999e+02,2.000000000000000000e+00
1.200000000000000000e+01,7.100000000000000000e+01,1.499813454138496809e+02,2.000000000000000000e+00
1.180000000000000000e+02,1.700000000000000000e+02,1.509917239222179433e+02,2.000000000000000000e+00
2.520000000000000000e+02,2.600000000000000000e+02,1.514082723992924855e+02,2.000000000000000000e+00
2.300000000000000000e+01,4.200000000000000000e+01,1.514148662195566146e+02,2.000000000000000000e+00
9.700000000000000000e+01,2.880000000000000000e+02,1.514701080861344735e+02,2.000000000000000000e+00
3.200000000000000000e+01,3.800000000000000000e+01,1.528340100690631402e+02,2.000000000000000000e+00
5.070000000000000000e+02,5.170000000000000000e+02,1.538692036155586038e+02,4.000000000000000000e+00
1.730000000000000000e+02,5.280000000000000000e+02,1.545220026783389642e+02,3.000000000000000000e+00
2.500000000000000000e+01,1.350000000000000000e+02,1.545721546379926679e+02,2.000000000000000000e+00
1.910000000000000000e+02,1.930000000000000000e+02,1.567659526534531551e+02,2.000000000000000000e+00
1.560000000000000000e+02,4.970000000000000000e+02,1.576306072837038244e+02,2.000000000000000000e+00
2.200000000000000000e+01,8.000000000000000000e+01,1.582454680966730791e+02,2.000000000000000000e+00
5.190000000000000000e+02,5.380000000000000000e+02,1.608201394974619234e+02,4.000000000000000000e+00
1.620000000000000000e+02,5.350000000000000000e+02,1.615222720613070351e+02,3.000000000000000000e+00
1.030000000000000000e+02,2.410000000000000000e+02,1.625878069100633638e+02,2.000000000000000000e+00
2.340000000000000000e+02,2.890000000000000000e+02,1.630051184010299323e+02,2.000000000000000000e+00
2.000000000000000000e+02,2.260000000000000000e+02,1.653982639586216123e+02,2.000000000000000000e+00
5.000000000000000000e+00,5.470000000000000000e+02,1.666833082098443697e+02,3.000000000000000000e+00
8.700000000000000000e+01,3.380000000000000000e+02,1.675602619817123298e+02,2.000000000000000000e+00
4.600000000000000000e+01,5.500000000000000000e+01,1.699933706712044454e+02,2.000000000000000000e+00
7.500000000000000000e+01,1.070000000000000000e+02,1.701696720879334634e+02,2.000000000000000000e+00
1.430000000000000000e+02,1.590000000000000000e+02,1.705029293542305311e+02,2.000000000000000000e+00
6.500000000000000000e+01,1.580000000000000000e+02,1.707764567780236575e+02,2.000000000000000000e+00
1.860000000000000000e+02,3.430000000000000000e+02,1.748163453647251515e+02,2.000000000000000000e+00
1.890000000000000000e+02,2.320000000000000000e+02,1.761165887876147735e+02,2.000000000000000000e+00
8.000000000000000000e+00,5.440000000000000000e+02,1.789183561985782092e+02,3.000000000000000000e+00
3.100000000000000000e+02,5.140000000000000000e+02,1.796509502855389826e+02,3.000000000000000000e+00
2.570000000000000000e+02,3.620000000000000000e+02,1.811434977461828169e+02,2.000000000000000000e+00
2.010000000000000000e+02,3.720000000000000000e+02,1.819892646681954602e+02,2.000000000000000000e+00
1.760000000000000000e+02,2.400000000000000000e+02,1.826500346789053708e+02,2.000000000000000000e+00
2.690000000000000000e+02,5.200000000000000000e+02,1.829400698160221452e+02,3.000000000000000000e+00
1.900000000000000000e+01,4.020000000000000000e+02,1.848054819777256057e+02,2.000000000000000000e+00
1.840000000000000000e+02,5.410000000000000000e+02,1.852993707256273126e+02,3.000000000000000000e+00
8.200000000000000000e+01,5.330000000000000000e+02,1.862097074883259609e+02,4.000000000000000000e+00
1.160000000000000000e+02,5.100000000000000000e+02,1.862943412918633896e+02,3.000000000000000000e+00
7.800000000000000000e+01,1.640000000000000000e+02,1.868887840985252353e+02,2.000000000000000000e+00
5.300000000000000000e+01,5.210000000000000000e+02,1.896197514213548914e+02,3.000000000000000000e+00
2.240000000000000000e+02,3.000000000000000000e+02,1.898104473468879405e+02,2.000000000000000000e+00
2.390000000000000000e+02,5.530000000000000000e+02,1.901458116371976246e+02,3.000000000000000000e+00
1.440000000000000000e+02,5.220000000000000000e+02,1.906588060792872454e+02,3.000000000000000000e+00
5.110000000000000000e+02,5.400000000000000000e+02,1.911248859727983529e+02,4.000000000000000000e+00
6.000000000000000000e+01,2.980000000000000000e+02,1.922726535257189084e+02,2.000000000000000000e+00
2.370000000000000000e+02,4.930000000000000000e+02,1.934931783468760500e+02,2.000000000000000000e+00
9.500000000000000000e+01,5.080000000000000000e+02,1.939064355837873848e+02,4.000000000000000000e+00
2.380000000000000000e+02,2.930000000000000000e+02,1.947403977309972731e+02,2.000000000000000000e+00
3.180000000000000000e+02,3.810000000000000000e+02,1.962544975415704016e+02,2.000000000000000000e+00
2.000000000000000000e+01,3.710000000000000000e+02,1.966479661599538247e+02,2.000000000000000000e+00
9.200000000000000000e+01,5.570000000000000000e+02,1.982922039708309967e+02,3.000000000000000000e+00
8.800000000000000000e+01,1.140000000000000000e+02,1.982945201767469712e+02,2.000000000000000000e+00
5.230000000000000000e+02,5.490000000000000000e+02,1.992550783784014925e+02,4.000000000000000000e+00
1.200000000000000000e+02,5.590000000000000000e+02,2.003701151014183210e+02,3.000000000000000000e+00
3.630000000000000000e+02,3.820000000000000000e+02,2.018049233275064296e+02,2.000000000000000000e+00
5.160000000000000000e+02,5.730000000000000000e+02,2.037298129795076420e+02,5.000000000000000000e+00
2.350000000000000000e+02,5.150000000000000000e+02,2.041760616640022477e+02,3.000000000000000000e+00
5.090000000000000000e+02,5.620000000000000000e+02,2.062469690669086333e+02,4.000000000000000000e+00
3.250000000000000000e+02,3.730000000000000000e+02,2.063105351148918771e+02,2.000000000000000000e+00
5.480000000000000000e+02,5.520000000000000000e+02,2.067141178345205219e+02,5.000000000000000000e+00
5.320000000000000000e+02,5.460000000000000000e+02,2.080015054580754565e+02,5.000000000000000000e+00
5.700000000000000000e+01,5.600000000000000000e+02,2.084816898317096729e+02,3.000000000000000000e+00
5.250000000000000000e+02,5.300000000000000000e+02,2.088978237826437976e+02,4.000000000000000000e+00
9.400000000000000000e+01,1.090000000000000000e+02,2.092905928608797979e+02,2.000000000000000000e+00
5.310000000000000000e+02,5.560000000000000000e+02,2.093997819388115147e+02,5.000000000000000000e+00
2.580000000000000000e+02,2.700000000000000000e+02,2.095040050911761682e+02,2.000000000000000000e+00
2.080000000000000000e+02,4.080000000000000000e+02,2.095071825228354783e+02,2.000000000000000000e+00
2.160000000000000000e+02,2.280000000000000000e+02,2.123427142854813496e+02,2.000000000000000000e+00
3.190000000000000000e+02,5.830000000000000000e+02,2.124609285547026900e+02,3.000000000000000000e+00
4.330000000000000000e+02,5.020000000000000000e+02,2.130877314209343751e+02,3.000000000000000000e+00
4.000000000000000000e+00,1.100000000000000000e+01,2.149329922806852267e+02,2.000000000000000000e+00
2.480000000000000000e+02,4.050000000000000000e+02,2.154444338550663360e+02,2.000000000000000000e+00
4.000000000000000000e+01,5.260000000000000000e+02,2.160349190050637560e+02,4.000000000000000000e+00
4.640000000000000000e+02,5.060000000000000000e+02,2.213401244783227639e+02,3.000000000000000000e+00
4.400000000000000000e+01,5.640000000000000000e+02,2.219962283817269508e+02,4.000000000000000000e+00
4.070000000000000000e+02,4.670000000000000000e+02,2.221155080413157918e+02,2.000000000000000000e+00
2.100000000000000000e+01,2.900000000000000000e+01,2.224552999114043246e+02,2.000000000000000000e+00
1.630000000000000000e+02,5.360000000000000000e+02,2.231604883086959035e+02,3.000000000000000000e+00
5.600000000000000000e+01,1.720000000000000000e+02,2.237565269762582716e+02,2.000000000000000000e+00
5.120000000000000000e+02,5.510000000000000000e+02,2.266938801571376700e+02,6.000000000000000000e+00
6.700000000000000000e+01,2.530000000000000000e+02,2.272571753565661368e+02,2.000000000000000000e+00
3.160000000000000000e+02,3.200000000000000000e+02,2.281138373996695918e+02,2.000000000000000000e+00
5.820000000000000000e+02,5.880000000000000000e+02,2.286176037521771320e+02,8.000000000000000000e+00
1.370000000000000000e+02,5.870000000000000000e+02,2.311195752196189233e+02,3.000000000000000000e+00
1.310000000000000000e+02,2.510000000000000000e+02,2.317152754595532826e+02,2.000000000000000000e+00
5.430000000000000000e+02,5.680000000000000000e+02,2.328289785277781050e+02,4.000000000000000000e+00
1.010000000000000000e+02,4.700000000000000000e+02,2.328979293262670183e+02,2.000000000000000000e+00
3.240000000000000000e+02,6.070000000000000000e+02,2.336260310287051425e+02,3.000000000000000000e+00
1.110000000000000000e+02,1.690000000000000000e+02,2.345406960954336455e+02,2.000000000000000000e+00
5.370000000000000000e+02,5.900000000000000000e+02,2.363791325305840303e+02,4.000000000000000000e+00
5.270000000000000000e+02,5.910000000000000000e+02,2.397609754047215347e+02,7.000000000000000000e+00
5.450000000000000000e+02,5.790000000000000000e+02,2.400319350086365660e+02,8.000000000000000000e+00
7.600000000000000000e+01,5.780000000000000000e+02,2.404549885941328853e+02,4.000000000000000000e+00
1.300000000000000000e+02,3.590000000000000000e+02,2.429356153966277247e+02,2.000000000000000000e+00
5.240000000000000000e+02,5.740000000000000000e+02,2.434243393269799469e+02,4.000000000000000000e+00
3.000000000000000000e+01,6.240000000000000000e+02,2.447637639481541214e+02,3.000000000000000000e+00
5.660000000000000000e+02,5.750000000000000000e+02,2.448048455007556186e+02,5.000000000000000000e+00
3.120000000000000000e+02,5.550000000000000000e+02,2.457723007228767926e+02,3.000000000000000000e+00
3.890000000000000000e+02,4.420000000000000000e+02,2.461230674122818129e+02,2.000000000000000000e+00
1.290000000000000000e+02,2.850000000000000000e+02,2.463186882831449225e+02,2.000000000000000000e+00
4.300000000000000000e+01,4.320000000000000000e+02,2.501612173096893912e+02,2.000000000000000000e+00
3.900000000000000000e+01,8.400000000000000000e+01,2.514195660547539433e+02,2.000000000000000000e+00
1.940000000000000000e+02,4.030000000000000000e+02,2.524061711996486110e+02,2.000000000000000000e+00
5.920000000000000000e+02,6.170000000000000000e+02,2.534359681625587086e+02,5.000000000000000000e+00
5.500000000000000000e+02,5.650000000000000000e+02,2.558563321573164444e+02,5.000000000000000000e+00
3.000000000000000000e+00,1.600000000000000000e+02,2.590353286870695797e+02,2.000000000000000000e+00
5.540000000000000000e+02,6.300000000000000000e+02,2.590932848301412150e+02,6.000000000000000000e+00
2.960000000000000000e+02,4.210000000000000000e+02,2.592936866692235753e+02,2.000000000000000000e+00
5.630000000000000000e+02,6.180000000000000000e+02,2.620021545252436681e+02,1.000000000000000000e+01
2.640000000000000000e+02,6.230000000000000000e+02,2.640765473577585567e+02,4.000000000000000000e+00
3.510000000000000000e+02,6.330000000000000000e+02,2.649557757792040320e+02,4.000000000000000000e+00
5.840000000000000000e+02,5.930000000000000000e+02,2.650367639708759384e+02,6.000000000000000000e+00
7.400000000000000000e+01,6.040000000000000000e+02,2.661692332128149587e+02,4.000000000000000000e+00
9.900000000000000000e+01,3.270000000000000000e+02,2.666409567800257605e+02,2.000000000000000000e+00
2.050000000000000000e+02,3.560000000000000000e+02,2.675710450363451400e+02,2.000000000000000000e+00
5.720000000000000000e+02,6.150000000000000000e+02,2.679640385074704341e+02,1.000000000000000000e+01
2.540000000000000000e+02,6.290000000000000000e+02,2.681770703300628611e+02,3.000000000000000000e+00
5.180000000000000000e+02,5.810000000000000000e+02,2.684018468274967972e+02,4.000000000000000000e+00
5.390000000000000000e+02,6.160000000000000000e+02,2.686262252130377419e+02,4.000000000000000000e+00
1.190000000000000000e+02,5.670000000000000000e+02,2.698825781618566566e+02,3.000000000000000000e+00
2.830000000000000000e+02,6.270000000000000000e+02,2.711137512040270394e+02,9.000000000000000000e+00
1.330000000000000000e+02,3.550000000000000000e+02,2.718589616802886439e+02,2.000000000000000000e+00
4.800000000000000000e+02,6.090000000000000000e+02,2.738426977367549853e+02,4.000000000000000000e+00
5.290000000000000000e+02,5.800000000000000000e+02,2.743458235445402238e+02,4.000000000000000000e+00
3.170000000000000000e+02,3.540000000000000000e+02,2.760107295947303783e+02,2.000000000000000000e+00
0.000000000000000000e+00,6.080000000000000000e+02,2.763266605768621957e+02,5.000000000000000000e+00
2.650000000000000000e+02,3.840000000000000000e+02,2.768765899702585216e+02,2.000000000000000000e+00
4.140000000000000000e+02,6.050000000000000000e+02,2.776489222364401144e+02,4.000000000000000000e+00
1.040000000000000000e+02,3.280000000000000000e+02,2.787345378175154451e+02,2.000000000000000000e+00
3.800000000000000000e+02,6.340000000000000000e+02,2.807167426253960798e+02,3.000000000000000000e+00
4.130000000000000000e+02,6.280000000000000000e+02,2.816497429073019703e+02,5.000000000000000000e+00
2.040000000000000000e+02,3.610000000000000000e+02,2.822369428630033781e+02,2.000000000000000000e+00
3.360000000000000000e+02,4.400000000000000000e+02,2.827758487188619938e+02,2.000000000000000000e+00
2.860000000000000000e+02,3.050000000000000000e+02,2.858378541576740872e+02,2.000000000000000000e+00
3.600000000000000000e+02,6.010000000000000000e+02,2.858826575867366273e+02,3.000000000000000000e+00
6.210000000000000000e+02,6.320000000000000000e+02,2.861305662988333438e+02,9.000000000000000000e+00
6.100000000000000000e+01,1.520000000000000000e+02,2.868846601910884715e+02,2.000000000000000000e+00
2.720000000000000000e+02,3.030000000000000000e+02,2.875331634773060614e+02,2.000000000000000000e+00
2.110000000000000000e+02,2.740000000000000000e+02,2.880914506837901854e+02,2.000000000000000000e+00
1.340000000000000000e+02,4.830000000000000000e+02,2.884903508110966186e+02,2.000000000000000000e+00
3.520000000000000000e+02,3.930000000000000000e+02,2.897162822645432811e+02,2.000000000000000000e+00
4.120000000000000000e+02,6.110000000000000000e+02,2.913481006042634363e+02,3.000000000000000000e+00
1.780000000000000000e+02,6.440000000000000000e+02,2.921219265183009384e+02,1.100000000000000000e+01
1.220000000000000000e+02,3.640000000000000000e+02,2.937724862006824651e+02,2.000000000000000000e+00
3.300000000000000000e+01,2.120000000000000000e+02,2.940753797787730264e+02,2.000000000000000000e+00
5.760000000000000000e+02,5.960000000000000000e+02,2.964884649470527620e+02,7.000000000000000000e+00
5.580000000000000000e+02,5.700000000000000000e+02,2.998030065112548073e+02,4.000000000000000000e+00
5.420000000000000000e+02,6.060000000000000000e+02,3.001937173272841619e+02,4.000000000000000000e+00
4.460000000000000000e+02,4.680000000000000000e+02,3.032600223469605112e+02,2.000000000000000000e+00
3.670000000000000000e+02,5.610000000000000000e+02,3.040723853821473881e+02,3.000000000000000000e+00
3.500000000000000000e+02,4.250000000000000000e+02,3.089614413066391876e+02,2.000000000000000000e+00
6.030000000000000000e+02,6.500000000000000000e+02,3.114603847090400564e+02,4.000000000000000000e+00
7.300000000000000000e+01,4.040000000000000000e+02,3.117503068198728897e+02,2.000000000000000000e+00
3.680000000000000000e+02,5.010000000000000000e+02,3.122652999901808357e+02,2.000000000000000000e+00
2.550000000000000000e+02,2.620000000000000000e+02,3.127078640958081337e+02,2.000000000000000000e+00
2.030000000000000000e+02,5.980000000000000000e+02,3.141177511943596983e+02,5.000000000000000000e+00
6.120000000000000000e+02,6.360000000000000000e+02,3.152745428652165742e+02,4.000000000000000000e+00
2.560000000000000000e+02,2.870000000000000000e+02,3.158367230668484353e+02,2.000000000000000000e+00
2.820000000000000000e+02,6.700000000000000000e+02,3.174981764439212952e+02,4.000000000000000000e+00
2.130000000000000000e+02,6.490000000000000000e+02,3.223364060230549626e+02,3.000000000000000000e+00
3.310000000000000000e+02,6.750000000000000000e+02,3.230894807990786148e+02,3.000000000000000000e+00
2.170000000000000000e+02,2.910000000000000000e+02,3.244655956763505174e+02,2.000000000000000000e+00
1.500000000000000000e+01,8.600000000000000000e+01,3.247221084376016620e+02,2.000000000000000000e+00
4.900000000000000000e+01,5.200000000000000000e+01,3.279383682436049980e+02,2.000000000000000000e+00
5.950000000000000000e+02,6.710000000000000000e+02,3.287494854676246518e+02,1.400000000000000000e+01
3.860000000000000000e+02,4.650000000000000000e+02,3.292575622061402214e+02,2.000000000000000000e+00
3.980000000000000000e+02,6.200000000000000000e+02,3.316862486170369948e+02,3.000000000000000000e+00
2.060000000000000000e+02,3.790000000000000000e+02,3.326246531590195445e+02,2.000000000000000000e+00
5.130000000000000000e+02,6.220000000000000000e+02,3.331942893748321239e+02,4.000000000000000000e+00
1.170000000000000000e+02,6.380000000000000000e+02,3.332522178787895655e+02,3.000000000000000000e+00
1.400000000000000000e+01,1.990000000000000000e+02,3.334129076709251081e+02,2.000000000000000000e+00
5.860000000000000000e+02,6.660000000000000000e+02,3.340726056673229323e+02,8.000000000000000000e+00
1.420000000000000000e+02,5.710000000000000000e+02,3.343574027833540754e+02,4.000000000000000000e+00
6.600000000000000000e+01,4.920000000000000000e+02,3.343607944701716406e+02,2.000000000000000000e+00
2.290000000000000000e+02,6.020000000000000000e+02,3.347857244890839183e+02,3.000000000000000000e+00
2.220000000000000000e+02,3.130000000000000000e+02,3.365199100208605500e+02,2.000000000000000000e+00
4.100000000000000000e+01,3.850000000000000000e+02,3.366241782893111463e+02,2.000000000000000000e+00
1.410000000000000000e+02,6.190000000000000000e+02,3.368313834921773378e+02,4.000000000000000000e+00
2.800000000000000000e+02,6.900000000000000000e+02,3.378210293137446456e+02,3.000000000000000000e+00
6.450000000000000000e+02,6.540000000000000000e+02,3.390959980168850052e+02,8.000000000000000000e+00
1.100000000000000000e+02,6.370000000000000000e+02,3.423989536368165432e+02,3.000000000000000000e+00
2.270000000000000000e+02,4.270000000000000000e+02,3.424446638263914906e+02,2.000000000000000000e+00
3.410000000000000000e+02,6.530000000000000000e+02,3.426499301328587990e+02,5.000000000000000000e+00
2.680000000000000000e+02,3.900000000000000000e+02,3.428921310460828522e+02,2.000000000000000000e+00
1.980000000000000000e+02,4.690000000000000000e+02,3.444380651843004557e+02,2.000000000000000000e+00
2.020000000000000000e+02,4.450000000000000000e+02,3.451200324384030864e+02,2.000000000000000000e+00
3.530000000000000000e+02,6.680000000000000000e+02,3.464775388351040419e+02,3.000000000000000000e+00
2.970000000000000000e+02,6.670000000000000000e+02,3.472504043081941063e+02,3.000000000000000000e+00
4.870000000000000000e+02,6.800000000000000000e+02,3.481870896969469982e+02,3.000000000000000000e+00
9.000000000000000000e+01,5.990000000000000000e+02,3.485958128121985737e+02,3.000000000000000000e+00
1.660000000000000000e+02,7.240000000000000000e+02,3.506454916331576328e+02,4.000000000000000000e+00
1.960000000000000000e+02,3.080000000000000000e+02,3.509300291322378484e+02,2.000000000000000000e+00
1.770000000000000000e+02,6.810000000000000000e+02,3.531036902791809098e+02,8.000000000000000000e+00
4.000000000000000000e+02,6.870000000000000000e+02,3.533691042068478509e+02,5.000000000000000000e+00
6.100000000000000000e+02,6.130000000000000000e+02,3.550062593628158538e+02,7.000000000000000000e+00
3.110000000000000000e+02,5.340000000000000000e+02,3.563148585664977759e+02,3.000000000000000000e+00
4.950000000000000000e+02,4.960000000000000000e+02,3.575346161299620462e+02,2.000000000000000000e+00
5.970000000000000000e+02,7.040000000000000000e+02,3.585895942414780393e+02,7.000000000000000000e+00
6.800000000000000000e+01,4.300000000000000000e+02,3.592003081370158952e+02,2.000000000000000000e+00
2.760000000000000000e+02,5.770000000000000000e+02,3.616654940258856641e+02,4.000000000000000000e+00
2.360000000000000000e+02,6.960000000000000000e+02,3.622449795729822881e+02,4.000000000000000000e+00
1.680000000000000000e+02,6.820000000000000000e+02,3.680539155719498581e+02,5.000000000000000000e+00
8.100000000000000000e+01,6.410000000000000000e+02,3.685595594624391538e+02,3.000000000000000000e+00
4.890000000000000000e+02,6.630000000000000000e+02,3.693680416562688151e+02,5.000000000000000000e+00
6.310000000000000000e+02,6.840000000000000000e+02,3.698023051542893995e+02,5.000000000000000000e+00
1.460000000000000000e+02,6.850000000000000000e+02,3.710193252705639111e+02,4.000000000000000000e+00
6.200000000000000000e+01,1.510000000000000000e+02,3.722346952981149002e+02,2.000000000000000000e+00
1.750000000000000000e+02,4.470000000000000000e+02,3.723177333251605319e+02,2.000000000000000000e+00
6.550000000000000000e+02,6.690000000000000000e+02,3.738002002389386007e+02,5.000000000000000000e+00
4.150000000000000000e+02,4.570000000000000000e+02,3.742677393867592741e+02,2.000000000000000000e+00
4.200000000000000000e+02,6.650000000000000000e+02,3.763946726334982031e+02,4.000000000000000000e+00
6.420000000000000000e+02,6.460000000000000000e+02,3.788179367515023159e+02,1.000000000000000000e+01
6.740000000000000000e+02,6.930000000000000000e+02,3.790203659254889317e+02,4.000000000000000000e+00
5.900000000000000000e+01,2.310000000000000000e+02,3.805813882574294098e+02,2.000000000000000000e+00
4.160000000000000000e+02,4.360000000000000000e+02,3.807340458353787085e+02,2.000000000000000000e+00
5.100000000000000000e+01,2.750000000000000000e+02,3.818822490562566827e+02,2.000000000000000000e+00
2.420000000000000000e+02,3.830000000000000000e+02,3.833575881504789322e+02,2.000000000000000000e+00
4.750000000000000000e+02,4.820000000000000000e+02,3.833898987414249859e+02,2.000000000000000000e+00
3.570000000000000000e+02,6.910000000000000000e+02,3.834632497295165763e+02,6.000000000000000000e+00
6.590000000000000000e+02,6.790000000000000000e+02,3.840751147362792608e+02,6.000000000000000000e+00
4.760000000000000000e+02,6.880000000000000000e+02,3.870535548562414192e+02,3.000000000000000000e+00
7.900000000000000000e+01,2.230000000000000000e+02,3.879130337314185795e+02,2.000000000000000000e+00
1.320000000000000000e+02,3.940000000000000000e+02,3.934888056615429832e+02,2.000000000000000000e+00
1.530000000000000000e+02,4.900000000000000000e+02,3.990079337947683484e+02,2.000000000000000000e+00
4.410000000000000000e+02,6.480000000000000000e+02,4.010557486768779540e+02,5.000000000000000000e+00
5.850000000000000000e+02,6.250000000000000000e+02,4.012987079379631723e+02,6.000000000000000000e+00
3.210000000000000000e+02,4.280000000000000000e+02,4.018755216443262270e+02,2.000000000000000000e+00
5.940000000000000000e+02,6.830000000000000000e+02,4.022449005225886367e+02,6.000000000000000000e+00
2.490000000000000000e+02,3.770000000000000000e+02,4.056931559720522955e+02,2.000000000000000000e+00
3.340000000000000000e+02,4.530000000000000000e+02,4.087505805061419437e+02,2.000000000000000000e+00
3.230000000000000000e+02,7.520000000000000000e+02,4.143867397232222061e+02,3.000000000000000000e+00
3.760000000000000000e+02,4.240000000000000000e+02,4.180100315466303869e+02,2.000000000000000000e+00
3.370000000000000000e+02,7.630000000000000000e+02,4.188223960533216541e+02,7.000000000000000000e+00
1.050000000000000000e+02,7.100000000000000000e+02,4.194156619636602841e+02,4.000000000000000000e+00
6.260000000000000000e+02,6.400000000000000000e+02,4.210948424762126479e+02,1.200000000000000000e+01
4.590000000000000000e+02,6.580000000000000000e+02,4.225883480244673365e+02,5.000000000000000000e+00
6.600000000000000000e+02,6.770000000000000000e+02,4.239196680255828369e+02,5.000000000000000000e+00
4.620000000000000000e+02,6.860000000000000000e+02,4.259947834714975556e+02,3.000000000000000000e+00
3.100000000000000000e+01,3.500000000000000000e+01,4.263537021361514689e+02,2.000000000000000000e+00
4.500000000000000000e+01,2.070000000000000000e+02,4.288442883127178220e+02,2.000000000000000000e+00
1.280000000000000000e+02,7.250000000000000000e+02,4.292846869802902461e+02,4.000000000000000000e+00
1.020000000000000000e+02,7.160000000000000000e+02,4.315124014972168425e+02,4.000000000000000000e+00
5.690000000000000000e+02,6.950000000000000000e+02,4.318418097517997012e+02,6.000000000000000000e+00
3.600000000000000000e+01,7.740000000000000000e+02,4.347695664789414991e+02,3.000000000000000000e+00
6.470000000000000000e+02,7.280000000000000000e+02,4.371425515796896093e+02,1.400000000000000000e+01
3.460000000000000000e+02,3.750000000000000000e+02,4.377049044246012954e+02,2.000000000000000000e+00
1.870000000000000000e+02,1.970000000000000000e+02,4.385206088728927512e+02,2.000000000000000000e+00
6.610000000000000000e+02,6.890000000000000000e+02,4.385237532158725458e+02,7.000000000000000000e+00
1.790000000000000000e+02,7.660000000000000000e+02,4.393370312485764657e+02,4.000000000000000000e+00
6.390000000000000000e+02,7.290000000000000000e+02,4.393788302475496153e+02,1.000000000000000000e+01
3.140000000000000000e+02,7.030000000000000000e+02,4.434171878298366209e+02,3.000000000000000000e+00
2.180000000000000000e+02,7.050000000000000000e+02,4.449140174796515907e+02,4.000000000000000000e+00
3.300000000000000000e+02,6.140000000000000000e+02,4.480875393969888592e+02,3.000000000000000000e+00
7.010000000000000000e+02,7.080000000000000000e+02,4.483086418155029946e+02,6.000000000000000000e+00
4.100000000000000000e+02,6.980000000000000000e+02,4.495708747434504744e+02,3.000000000000000000e+00
5.890000000000000000e+02,7.500000000000000000e+02,4.501996340139538120e+02,5.000000000000000000e+00
3.010000000000000000e+02,7.720000000000000000e+02,4.515781916796516953e+02,6.000000000000000000e+00
