BTC,2020-10-02,10606.6173325541,10772.351766803,10115.636,10531.631,10394.569,9688.274,12362.558
BTC,2020-10-03,10570.1056777908,10606.6173325541,9965.864,10532.198,10406.595,9701.8125,12372.376
BTC,2020-10-04,10555.7054339567,10570.1056777908,9932.813,10531.876,10405.32,9700.559,12370.677
BTC,2020-10-05,10665.618622443002,10555.7054339567,9919.773,10512.937,10392.659,9686.857,12358.209
BTC,2020-10-06,10772.6355995909,10665.618622443002,10019.2295,10488.736,10378.938,9672.361,12344.158
BTC,2020-10-07,10596.373549386302,10772.6355995909,10115.891,10474.36,10373.921,9667.575,12337.901
BTC,2020-10-08,10667.1943941555,10596.373549386302,9956.592,10443.46,10368.654,9662.42,12331.631
BTC,2020-10-09,10902.5293637054,10667.1943941555,10020.654,10426.393,10365.259,9659.449,12327.106
BTC,2020-10-10,11074.1036797779,10902.5293637054,10232.981,10446.267,10376.471,9672.494,12336.681
BTC,2020-10-11,11302.8542864407,11074.1036797779,10387.249,10489.613,10409.885,9709.372,12368.893
BTC,2020-10-12,11378.2625284629,11302.8542864407,10592.211,10560.569,10471.419,9776.012,12430.9795
BTC,2020-10-13,11548.401556692,11378.2625284629,10659.596,10640.417,10554.56,9864.603,12518.426
BTC,2020-10-14,11434.9687849211,11548.401556692,10811.302,10731.398,10654.981,9970.099,12627.976
BTC,2020-10-15,11417.10811391,11434.9687849211,10710.211,10864.003,10753.564,10071.127,12741.559
BTC,2020-10-16,11502.5812390415,11417.10811391,10694.275,10988.878,10838.241,10154.886,12846.038
BTC,2020-10-17,11338.9871765634,11502.5812390415,10770.491,11079.028,10908.467,10221.375,12938.689
BTC,2020-10-18,11362.8022174167,11338.9871765634,10624.511,11136.391,10954.609,10260.479,13008.32
BTC,2020-10-19,11489.6225650497,11362.8022174167,10645.789,11152.482,10979.423,10276.21,13055.106
BTC,2020-10-20,11745.8119675628,11489.6225650497,10758.945,11157.229,10994.68,10282.222,13088.879
BTC,2020-10-21,11929.4572507306,11745.8119675628,10986.742,11149.956,11018.767,10299.012,13127.318
BTC,2020-10-22,12848.4906177674,11929.4572507306,11149.377,11182.992,11062.166,10337.678,13182.096
BTC,2020-10-23,12997.499341788398,12848.4906177674,11954.77,11276.187,11167.9795,10445.483,13297.578
BTC,2020-10-24,12953.4296969608,12997.499341788398,12083.983,11419.529,11329.287,10612.673,13473.44
BTC,2020-10-25,13113.866923144402,12953.4296969608,12045.808,11634.875,11515.215,10803.914,13683.447
BTC,2020-10-26,13041.6410374635,13113.866923144402,12184.619,11879.718,11705.979,10997.226,13908.635
BTC,2020-10-27,13080.6561698422,13041.6410374635,12122.186,12119.209,11877.504,11165.782,14123.703
BTC,2020-10-28,13675.5239275278,13080.6561698422,12155.922,12323.01,12019.255,11298.942,14314.447
BTC,2020-10-29,13290.3288497954,13675.5239275278,12666.947,12516.85,12157.92,11427.781,14503.636
BTC,2020-10-30,13475.2173007013,13290.3288497954,12336.77,12584.606,12270.816,11526.459,14668.014
BTC,2020-10-31,13603.2960908825,13475.2173007013,12495.584,12642.789,12362.552,11601.965,14808.652
BTC,2020-11-01,13807.2336110462,13603.2960908825,12605.241,12720.035,12440.202,11662.862,14930.853
BTC,2020-11-02,13736.89941128,13807.2336110462,12779.226,12791.529,12514.74,11721.867,15044.998
BTC,2020-11-03,13595.5647603741,13736.89941128,12719.31,12884.318,12581.014,11773.047,15146.524
BTC,2020-11-04,13996.915398597312,13595.5647603741,12598.629,12970.882,12628.728,11805.275,15224.859
BTC,2020-11-05,14129.148195499703,13996.915398597312,12940.365,12986.352,12678.219,11842.118,15299.533
BTC,2020-11-06,15606.46683372297,14129.148195499703,13052.307,13074.284,12736.71,11890.761,15379.735
BTC,2020-11-07,15618.972471361778,15606.46683372297,14280.29,13204.535,12874.561,12029.872,15539.293
BTC,2020-11-08,14866.356304500294,15618.972471361778,14290.501,13387.896,13074.043,12235.206,15771.122
BTC,2020-11-09,15500.000707188785,14866.356304500294,13670.344,13573.162,13261.155,12421.997,16004.14
