0,0.015567215159535408,0.10036289691925049,BTC
1,0.015668591484427452,0.0029540362302213907,BTC
2,0.014184733852744102,0.0028210883028805256,BTC
3,0.005569857079535723,0.0057215276174247265,BTC
4,0.00481537776067853,0.02571980655193329,BTC
5,0.0019477192545309663,0.0018653845181688666,BTC
6,0.0011595338582992554,0.001328243175521493,BTC
7,0.0010135543998330832,0.001336987130343914,BTC
8,0.0010586557909846306,0.001215482596307993,BTC
9,0.0010381510946899652,0.0011887815780937672,BTC
10,0.0011429708683863282,0.0011511921184137464,BTC
11,0.0021827369928359985,0.0016832569381222129,BTC
12,0.005875822156667709,0.011176502332091331,BTC
13,0.004395964555442333,0.007139700464904308,BTC
14,0.00370082538574934,0.007583603262901306,BTC
15,0.0021378914825618267,0.004434920381754637,BTC
16,0.0016339493449777365,0.00357159529812634,BTC
17,0.0014270172687247396,0.003090551123023033,BTC
18,0.0012915160041302443,0.0028941254131495953,BTC
19,0.0010292816441506147,0.0018359223613515496,BTC
20,0.001007848302833736,0.0016892352141439915,BTC
21,0.0010837257141247392,0.0020021037198603153,BTC
22,0.0014259177260100842,0.0026858721394091845,BTC
23,0.0026722182519733906,0.006314592901617289,BTC
24,0.00377146084792912,0.007410520687699318,BTC
0,0.012355303391814232,0.09706360101699829,ETH
1,0.01382887177169323,0.04775678738951683,ETH
2,0.009529135189950466,0.0035672076046466827,ETH
3,0.002823995426297188,0.003891674103215337,ETH
4,0.0017477452056482434,0.024093719199299812,ETH
5,0.00366025697439909,0.08659239858388901,ETH
6,0.003074533073231578,0.06595942378044128,ETH
7,0.011246174573898315,0.012111606076359749,ETH
8,0.0031573798041790724,0.010796557180583477,ETH
9,0.0017562806606292725,0.049053631722927094,ETH
10,0.007979298941791058,0.002073950134217739,ETH
11,0.0014227773062884808,0.006954147480428219,ETH
12,0.0014276577858254313,0.00264778477139771,ETH
13,0.0012403670698404312,0.03370456025004387,ETH
14,0.004421617835760117,0.027064884081482887,ETH
15,0.002981768921017647,0.06217367574572563,ETH
16,0.008581399917602539,0.001885149977169931,ETH
17,0.0010727753397077322,0.017137326300144196,ETH
18,0.0020399338100105524,0.019088393077254295,ETH
19,0.0023210549261420965,0.05478326976299286,ETH
20,0.008683338761329651,0.0035250717774033546,ETH
21,0.0012363489950075746,0.005668599624186754,ETH
22,0.0009867508197203279,0.001802405808120966,ETH
23,0.0009496015263721347,0.020564841106534004,ETH
24,0.0028243509586900473,0.01556259486824274,ETH
0,0.013978208415210247,0.0004820465692318976,LTC
1,0.009931977838277817,0.0018951629754155874,LTC
2,0.012614866718649864,0.0011726068332791328,LTC
3,0.008793123997747898,0.004979277495294809,LTC
4,0.009253314696252346,0.0006083166226744652,LTC
5,0.004246816970407963,0.0003687944554258138,LTC
6,0.0023617991246283054,0.0007489847484976053,LTC
7,0.006633162964135408,0.002815650776028633,LTC
8,0.0018131694523617625,0.0001901854993775487,LTC
9,0.001314113731496036,0.00021668468252755702,LTC
10,0.001998595893383026,0.00022450672986451536,LTC
11,0.0013122130185365677,0.0002542784786783159,LTC
12,0.0014628611970692873,0.00017626570479478687,LTC
13,0.0012508727377280593,0.00025001680478453636,LTC
14,0.0011317301541566849,0.00018602999625727534,LTC
15,0.0013039353070780635,0.00013477072934620082,LTC
16,0.0010696104727685452,0.00015688504208810627,LTC
17,0.001102654729038477,0.00014786174870096147,LTC
18,0.0012450622161850333,0.00012305175187066197,LTC
19,0.001082062255591154,0.00018416959210298955,LTC
20,0.001155208214186132,0.00011817210906883702,LTC
21,0.0010301994625478983,0.00012504772166721523,LTC
22,0.001086322357878089,0.00011817656923085451,LTC
23,0.0010187448933720589,0.00013966564438305795,LTC
24,0.0010435691801831126,0.0002072200004477054,LTC
0,0.0077758049592375755,0.004172922112047672,DOGE
1,0.009879459626972675,0.0012603852665051818,DOGE
2,0.010933383367955685,0.0004693790397141129,DOGE
3,0.008117660880088806,0.001088857650756836,DOGE
4,0.005662563256919384,0.0002999270218424499,DOGE
5,0.0035892033483833075,0.00038530590245500207,DOGE
6,0.0021749786101281643,0.00046984327491372824,DOGE
7,0.004445674829185009,0.0003977334126830101,DOGE
8,0.002321545034646988,0.000585505273193121,DOGE
9,0.00216692965477705,0.0004682223661802709,DOGE
10,0.0031995070166885853,0.0007111871964298189,DOGE
11,0.0015767690492793918,0.00034152029547840357,DOGE
12,0.002087013330310583,0.00043475578422658145,DOGE
13,0.0013023068895563483,0.0002755547466222197,DOGE
14,0.0012968346709385514,0.00025271339109167457,DOGE
15,0.0010298845591023564,0.00024099073198158294,DOGE
16,0.0011560464045032859,0.0002420963137410581,DOGE
17,0.0012032741215080023,0.0002707501989789307,DOGE
18,0.0010384467896074057,0.00024680476053617895,DOGE
19,0.0010937992483377457,0.0002577786799520254,DOGE
20,0.0010333500104025006,0.0002366458356846124,DOGE
21,0.001197761856019497,0.00023506251454818994,DOGE
22,0.0010615336941555142,0.00023115907970350236,DOGE
23,0.0010938438354060054,0.0002349888236494735,DOGE
24,0.0011198414722457528,0.00023163460718933493,DOGE
0,0.012355303391814232,0.09706360101699829,ETH
1,0.01382887177169323,0.04775678738951683,ETH
2,0.009529135189950466,0.0035672076046466827,ETH
3,0.002823995426297188,0.003891674103215337,ETH
4,0.0017477452056482434,0.024093719199299812,ETH
5,0.00366025697439909,0.08659239858388901,ETH
6,0.003074533073231578,0.06595942378044128,ETH
7,0.011246174573898315,0.012111606076359749,ETH
8,0.0031573798041790724,0.010796557180583477,ETH
9,0.0017562806606292725,0.049053631722927094,ETH
10,0.007979298941791058,0.002073950134217739,ETH
11,0.0014227773062884808,0.006954147480428219,ETH
12,0.0014276577858254313,0.00264778477139771,ETH
13,0.0012403670698404312,0.03370456025004387,ETH
14,0.004421617835760117,0.027064884081482887,ETH
15,0.002981768921017647,0.06217367574572563,ETH
16,0.008581399917602539,0.001885149977169931,ETH
17,0.0010727753397077322,0.017137326300144196,ETH
18,0.0020399338100105524,0.019088393077254295,ETH
19,0.0023210549261420965,0.05478326976299286,ETH
20,0.008683338761329651,0.0035250717774033546,ETH
21,0.0012363489950075746,0.005668599624186754,ETH
22,0.0009867508197203279,0.001802405808120966,ETH
23,0.0009496015263721347,0.020564841106534004,ETH
24,0.0028243509586900473,0.01556259486824274,ETH
25,0.0023341907653957605,0.04819493740797043,ETH
26,0.007709077093750238,0.00383934797719121,ETH
27,0.0010455629089847207,0.0035215045791119337,ETH
28,0.000795906234998256,0.0028811192605644464,ETH
29,0.0006869041826575994,0.004340795800089836,ETH
30,0.0007320437580347061,0.0018344396958127618,ETH
31,0.0006613759906031191,0.010806819424033165,ETH
32,0.001275876653380692,0.006393533665686846,ETH
33,0.0016708963084965944,0.030838413164019585,ETH
34,0.004552132915705442,0.0025811861269176006,ETH
35,0.0011146616889163852,0.0229436457157135,ETH
36,0.0031021633185446262,0.005796922370791435,ETH
37,0.0015219844644889235,0.03463679179549217,ETH
38,0.0044246576726436615,0.007493089884519577,ETH
39,0.0015266451518982649,0.032851897180080414,ETH
40,0.003954718820750713,0.011849552392959595,ETH
41,0.0018933494575321674,0.04018643498420715,ETH
42,0.005057394504547119,0.009360573254525661,ETH
43,0.0016504958039149642,0.03573203459382057,ETH
44,0.00477104727178812,0.008675005286931992,ETH
45,0.0014782702783122659,0.034288547933101654,ETH
46,0.004872972145676613,0.007924875244498253,ETH
47,0.0013554614270105958,0.03511212766170502,ETH
48,0.00502033531665802,0.005564074032008648,ETH
49,0.0013088500127196312,0.031329602003097534,ETH
